customer_id,week_number,risk_score_at_trigger,intervention_type,channel,status,outcome,top_signal
CUS-10015,28,0.6285,RESTRUCTURING_OFFER,EMAIL,SENT,RECOVERED,credit_utilization
CUS-10015,30,0.7586,RM_CALL,EMAIL,SENT,RECOVERED,credit_utilization
CUS-10015,41,0.7897,RM_CALL,SMS,IGNORED,NO_ACTION,credit_utilization
CUS-10015,42,0.7122,PAYMENT_HOLIDAY,EMAIL,SENT,PENDING,lending_upi_count_7d
CUS-10015,45,0.6462,RESTRUCTURING_OFFER,CALL,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10015,47,0.7191,RM_CALL,CALL,DELIVERED,PENDING,credit_utilization
CUS-10015,48,0.6671,RESTRUCTURING_OFFER,EMAIL,DELIVERED,NO_ACTION,credit_utilization
CUS-10015,51,0.8645,PAYMENT_HOLIDAY,SMS,ACTED_UPON,RECOVERED,savings_wow_delta_pct
CUS-10015,52,0.7622,RM_CALL,CALL,IGNORED,NO_ACTION,lending_upi_count_7d
CUS-10016,1,0.4943,MONITOR_ONLY,EMAIL,IGNORED,PENDING,atm_withdrawal_count_7d
CUS-10016,2,0.4919,SMS_OUTREACH,SMS,OPENED,RECOVERED,gambling_spend_7d
CUS-10016,5,0.4529,SMS_OUTREACH,CALL,OPENED,RECOVERED,failed_autodebit_count
CUS-10016,6,0.4674,SMS_OUTREACH,EMAIL,OPENED,RECOVERED,savings_wow_delta_pct
CUS-10016,7,0.5736,RESTRUCTURING_OFFER,CALL,IGNORED,PENDING,lending_upi_count_7d
CUS-10016,8,0.4908,SMS_OUTREACH,EMAIL,DELIVERED,NO_ACTION,credit_utilization
CUS-10016,9,0.5657,RESTRUCTURING_OFFER,APP,DELIVERED,NO_ACTION,credit_utilization
CUS-10016,10,0.6609,SMS_OUTREACH,APP,SENT,NO_ACTION,atm_withdrawal_count_7d
CUS-10016,11,0.5403,SMS_OUTREACH,APP,ACTED_UPON,RECOVERED,lending_upi_count_7d
CUS-10016,12,0.4774,SMS_OUTREACH,CALL,IGNORED,NO_ACTION,credit_utilization
CUS-10016,13,0.6035,FINANCIAL_COUNSELING,EMAIL,ACTED_UPON,PENDING,utility_payment_delay_days
CUS-10016,14,0.5955,SMS_OUTREACH,SMS,IGNORED,PENDING,failed_autodebit_count
CUS-10016,16,0.4328,SMS_OUTREACH,APP,OPENED,NO_ACTION,gambling_spend_7d
CUS-10016,18,0.4621,SMS_OUTREACH,CALL,ACTED_UPON,RECOVERED,salary_delay_days
CUS-10016,21,0.4734,MONITOR_ONLY,SMS,OPENED,RECOVERED,salary_delay_days
CUS-10016,22,0.5076,SMS_OUTREACH,EMAIL,ACTED_UPON,PENDING,salary_delay_days
CUS-10016,23,0.5321,SMS_OUTREACH,EMAIL,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10016,25,0.5473,SMS_OUTREACH,EMAIL,IGNORED,PENDING,failed_autodebit_count
CUS-10016,27,0.6863,SMS_OUTREACH,SMS,DELIVERED,RECOVERED,gambling_spend_7d
CUS-10016,28,0.4835,SMS_OUTREACH,SMS,OPENED,PENDING,failed_autodebit_count
CUS-10016,30,0.5591,SMS_OUTREACH,EMAIL,DELIVERED,NO_ACTION,savings_wow_delta_pct
CUS-10016,32,0.5309,MONITOR_ONLY,EMAIL,DELIVERED,NO_ACTION,atm_withdrawal_count_7d
CUS-10016,33,0.5341,MONITOR_ONLY,EMAIL,OPENED,NO_ACTION,lending_upi_count_7d
CUS-10016,36,0.6102,FINANCIAL_COUNSELING,APP,ACTED_UPON,RECOVERED,salary_delay_days
CUS-10016,38,0.6985,SMS_OUTREACH,EMAIL,IGNORED,PENDING,utility_payment_delay_days
CUS-10016,44,0.6775,FINANCIAL_COUNSELING,APP,OPENED,RECOVERED,failed_autodebit_count
CUS-10016,45,0.6783,FINANCIAL_COUNSELING,SMS,OPENED,NO_ACTION,savings_wow_delta_pct
CUS-10016,46,0.6354,FINANCIAL_COUNSELING,CALL,OPENED,RECOVERED,atm_withdrawal_count_7d
CUS-10016,47,0.6944,FINANCIAL_COUNSELING,APP,DELIVERED,RECOVERED,utility_payment_delay_days
CUS-10016,50,0.6506,SMS_OUTREACH,CALL,ACTED_UPON,PENDING,utility_payment_delay_days
CUS-10016,51,0.6739,SMS_OUTREACH,SMS,OPENED,PENDING,utility_payment_delay_days
CUS-10016,52,0.5014,SMS_OUTREACH,APP,IGNORED,PENDING,credit_utilization
CUS-10020,6,0.4844,MONITOR_ONLY,SMS,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10020,8,0.5095,MONITOR_ONLY,EMAIL,ACTED_UPON,PENDING,gambling_spend_7d
CUS-10020,12,0.4938,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,lending_upi_count_7d
CUS-10020,13,0.4265,MONITOR_ONLY,EMAIL,DELIVERED,PENDING,atm_withdrawal_count_7d
CUS-10020,18,0.4795,SMS_OUTREACH,EMAIL,DELIVERED,RECOVERED,lending_upi_count_7d
CUS-10020,19,0.4371,MONITOR_ONLY,APP,SENT,PENDING,failed_autodebit_count
CUS-10020,20,0.4647,SMS_OUTREACH,CALL,IGNORED,NO_ACTION,credit_utilization
CUS-10020,21,0.4788,SMS_OUTREACH,EMAIL,OPENED,RECOVERED,failed_autodebit_count
CUS-10020,22,0.5191,SMS_OUTREACH,SMS,OPENED,PENDING,credit_utilization
CUS-10020,23,0.4885,SMS_OUTREACH,SMS,DELIVERED,PENDING,failed_autodebit_count
CUS-10020,25,0.4409,SMS_OUTREACH,CALL,ACTED_UPON,RECOVERED,failed_autodebit_count
CUS-10020,27,0.5435,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10020,28,0.4689,MONITOR_ONLY,CALL,IGNORED,PENDING,failed_autodebit_count
CUS-10020,29,0.5163,SMS_OUTREACH,SMS,SENT,RECOVERED,savings_wow_delta_pct
CUS-10020,30,0.5872,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,salary_delay_days
CUS-10020,32,0.5378,SMS_OUTREACH,CALL,DELIVERED,RECOVERED,salary_delay_days
CUS-10020,33,0.5155,MONITOR_ONLY,APP,OPENED,NO_ACTION,failed_autodebit_count
CUS-10020,34,0.4605,SMS_OUTREACH,APP,DELIVERED,RECOVERED,atm_withdrawal_count_7d
CUS-10020,35,0.5486,MONITOR_ONLY,APP,IGNORED,NO_ACTION,credit_utilization
CUS-10020,37,0.5752,RESTRUCTURING_OFFER,CALL,ACTED_UPON,PENDING,lending_upi_count_7d
CUS-10020,39,0.4922,SMS_OUTREACH,SMS,IGNORED,PENDING,failed_autodebit_count
CUS-10020,41,0.5202,SMS_OUTREACH,APP,ACTED_UPON,RECOVERED,atm_withdrawal_count_7d
CUS-10020,42,0.5319,MONITOR_ONLY,APP,DELIVERED,RECOVERED,lending_upi_count_7d
CUS-10020,43,0.4854,MONITOR_ONLY,EMAIL,OPENED,PENDING,salary_delay_days
CUS-10020,44,0.4753,SMS_OUTREACH,EMAIL,SENT,NO_ACTION,failed_autodebit_count
CUS-10020,45,0.5214,MONITOR_ONLY,EMAIL,OPENED,RECOVERED,credit_utilization
CUS-10020,48,0.5927,FINANCIAL_COUNSELING,APP,SENT,PENDING,savings_wow_delta_pct
CUS-10020,50,0.4946,SMS_OUTREACH,EMAIL,DELIVERED,RECOVERED,utility_payment_delay_days
CUS-10020,51,0.556,RESTRUCTURING_OFFER,SMS,DELIVERED,NO_ACTION,failed_autodebit_count
CUS-10020,52,0.4954,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10022,2,0.5267,MONITOR_ONLY,CALL,DELIVERED,NO_ACTION,salary_delay_days
CUS-10022,3,0.4512,MONITOR_ONLY,EMAIL,SENT,NO_ACTION,lending_upi_count_7d
CUS-10022,5,0.4423,MONITOR_ONLY,CALL,DELIVERED,PENDING,gambling_spend_7d
CUS-10022,10,0.4462,SMS_OUTREACH,EMAIL,IGNORED,NO_ACTION,salary_delay_days
CUS-10022,11,0.466,SMS_OUTREACH,APP,OPENED,RECOVERED,utility_payment_delay_days
CUS-10022,15,0.4787,MONITOR_ONLY,EMAIL,DELIVERED,PENDING,atm_withdrawal_count_7d
CUS-10022,16,0.4563,MONITOR_ONLY,SMS,SENT,NO_ACTION,savings_wow_delta_pct
CUS-10022,17,0.4521,MONITOR_ONLY,APP,ACTED_UPON,RECOVERED,lending_upi_count_7d
CUS-10022,19,0.5556,SMS_OUTREACH,CALL,IGNORED,PENDING,savings_wow_delta_pct
CUS-10022,20,0.5162,MONITOR_ONLY,APP,DELIVERED,RECOVERED,savings_wow_delta_pct
CUS-10022,21,0.4839,SMS_OUTREACH,EMAIL,SENT,RECOVERED,gambling_spend_7d
CUS-10022,22,0.5482,SMS_OUTREACH,APP,DELIVERED,PENDING,utility_payment_delay_days
CUS-10022,23,0.5832,RESTRUCTURING_OFFER,CALL,IGNORED,PENDING,gambling_spend_7d
CUS-10022,24,0.4475,SMS_OUTREACH,APP,IGNORED,PENDING,lending_upi_count_7d
CUS-10022,27,0.5014,MONITOR_ONLY,EMAIL,IGNORED,NO_ACTION,gambling_spend_7d
CUS-10022,28,0.5739,RESTRUCTURING_OFFER,EMAIL,DELIVERED,RECOVERED,lending_upi_count_7d
CUS-10022,29,0.6227,SMS_OUTREACH,APP,SENT,PENDING,utility_payment_delay_days
CUS-10022,32,0.5276,MONITOR_ONLY,SMS,DELIVERED,NO_ACTION,gambling_spend_7d
CUS-10022,33,0.5435,SMS_OUTREACH,SMS,OPENED,NO_ACTION,savings_wow_delta_pct
CUS-10022,35,0.6182,FINANCIAL_COUNSELING,SMS,IGNORED,NO_ACTION,salary_delay_days
CUS-10022,36,0.5691,RESTRUCTURING_OFFER,CALL,ACTED_UPON,PENDING,credit_utilization
CUS-10022,40,0.6355,SMS_OUTREACH,EMAIL,DELIVERED,PENDING,gambling_spend_7d
CUS-10022,44,0.6876,SMS_OUTREACH,APP,DELIVERED,RECOVERED,utility_payment_delay_days
CUS-10022,45,0.7169,RESTRUCTURING_OFFER,EMAIL,IGNORED,PENDING,failed_autodebit_count
CUS-10022,46,0.5553,RESTRUCTURING_OFFER,EMAIL,ACTED_UPON,PENDING,savings_wow_delta_pct
CUS-10022,48,0.604,RESTRUCTURING_OFFER,APP,IGNORED,NO_ACTION,failed_autodebit_count
CUS-10022,49,0.5355,MONITOR_ONLY,EMAIL,SENT,PENDING,lending_upi_count_7d
CUS-10022,51,0.624,SMS_OUTREACH,SMS,DELIVERED,NO_ACTION,failed_autodebit_count
CUS-10022,52,0.6566,FINANCIAL_COUNSELING,CALL,DELIVERED,PENDING,lending_upi_count_7d
CUS-10024,2,0.4224,SMS_OUTREACH,CALL,ACTED_UPON,PENDING,salary_delay_days
CUS-10024,4,0.4647,MONITOR_ONLY,EMAIL,SENT,NO_ACTION,credit_utilization
CUS-10024,7,0.4939,MONITOR_ONLY,SMS,ACTED_UPON,PENDING,atm_withdrawal_count_7d
CUS-10024,15,0.4788,MONITOR_ONLY,APP,IGNORED,NO_ACTION,credit_utilization
CUS-10024,16,0.5099,SMS_OUTREACH,APP,OPENED,NO_ACTION,salary_delay_days
CUS-10024,18,0.5546,RESTRUCTURING_OFFER,SMS,DELIVERED,NO_ACTION,credit_utilization
CUS-10024,19,0.6208,RESTRUCTURING_OFFER,APP,OPENED,NO_ACTION,savings_wow_delta_pct
CUS-10024,20,0.6106,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10024,21,0.4048,MONITOR_ONLY,EMAIL,IGNORED,NO_ACTION,failed_autodebit_count
CUS-10024,22,0.6029,SMS_OUTREACH,SMS,DELIVERED,NO_ACTION,savings_wow_delta_pct
CUS-10024,23,0.6392,RESTRUCTURING_OFFER,SMS,ACTED_UPON,RECOVERED,failed_autodebit_count
CUS-10024,24,0.4401,SMS_OUTREACH,SMS,ACTED_UPON,RECOVERED,credit_utilization
CUS-10024,26,0.6451,RESTRUCTURING_OFFER,EMAIL,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10024,27,0.7193,RM_CALL,SMS,ACTED_UPON,RECOVERED,atm_withdrawal_count_7d
CUS-10024,29,0.6627,SMS_OUTREACH,EMAIL,SENT,NO_ACTION,utility_payment_delay_days
CUS-10024,31,0.7686,RM_CALL,SMS,DELIVERED,RECOVERED,credit_utilization
CUS-10024,32,0.5834,SMS_OUTREACH,EMAIL,SENT,NO_ACTION,atm_withdrawal_count_7d
CUS-10024,34,0.618,RESTRUCTURING_OFFER,CALL,SENT,PENDING,salary_delay_days
CUS-10024,35,0.6057,FINANCIAL_COUNSELING,APP,IGNORED,NO_ACTION,failed_autodebit_count
CUS-10024,36,0.5602,FINANCIAL_COUNSELING,EMAIL,DELIVERED,PENDING,gambling_spend_7d
CUS-10024,41,0.6513,RESTRUCTURING_OFFER,APP,SENT,NO_ACTION,savings_wow_delta_pct
CUS-10024,42,0.6458,FINANCIAL_COUNSELING,APP,ACTED_UPON,RECOVERED,atm_withdrawal_count_7d
CUS-10024,43,0.5614,FINANCIAL_COUNSELING,EMAIL,SENT,RECOVERED,lending_upi_count_7d
CUS-10024,44,0.7141,PAYMENT_HOLIDAY,SMS,DELIVERED,NO_ACTION,savings_wow_delta_pct
CUS-10024,45,0.7241,RESTRUCTURING_OFFER,APP,OPENED,RECOVERED,failed_autodebit_count
CUS-10024,49,0.6622,FINANCIAL_COUNSELING,EMAIL,OPENED,PENDING,atm_withdrawal_count_7d
CUS-10024,50,0.7179,RESTRUCTURING_OFFER,SMS,SENT,PENDING,gambling_spend_7d
CUS-10025,4,0.4483,SMS_OUTREACH,CALL,OPENED,NO_ACTION,failed_autodebit_count
CUS-10025,5,0.4842,SMS_OUTREACH,SMS,DELIVERED,RECOVERED,savings_wow_delta_pct
CUS-10025,11,0.4714,SMS_OUTREACH,SMS,DELIVERED,RECOVERED,failed_autodebit_count
CUS-10025,12,0.4711,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10025,15,0.5524,SMS_OUTREACH,APP,OPENED,PENDING,credit_utilization
CUS-10025,16,0.416,SMS_OUTREACH,CALL,OPENED,RECOVERED,utility_payment_delay_days
CUS-10025,18,0.4395,MONITOR_ONLY,APP,ACTED_UPON,RECOVERED,utility_payment_delay_days
CUS-10025,19,0.4039,MONITOR_ONLY,APP,DELIVERED,PENDING,gambling_spend_7d
CUS-10025,23,0.5314,SMS_OUTREACH,EMAIL,ACTED_UPON,RECOVERED,failed_autodebit_count
CUS-10025,25,0.5831,RESTRUCTURING_OFFER,SMS,DELIVERED,RECOVERED,failed_autodebit_count
CUS-10025,26,0.5323,MONITOR_ONLY,SMS,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10025,27,0.6724,FINANCIAL_COUNSELING,APP,SENT,PENDING,lending_upi_count_7d
CUS-10025,28,0.5625,SMS_OUTREACH,EMAIL,ACTED_UPON,RECOVERED,utility_payment_delay_days
CUS-10025,30,0.4642,SMS_OUTREACH,CALL,ACTED_UPON,RECOVERED,salary_delay_days
CUS-10025,33,0.7179,RM_CALL,SMS,ACTED_UPON,RECOVERED,atm_withdrawal_count_7d
CUS-10025,34,0.6405,RESTRUCTURING_OFFER,EMAIL,ACTED_UPON,RECOVERED,salary_delay_days
CUS-10025,35,0.5307,SMS_OUTREACH,SMS,SENT,NO_ACTION,failed_autodebit_count
CUS-10025,36,0.6285,SMS_OUTREACH,EMAIL,SENT,NO_ACTION,failed_autodebit_count
CUS-10025,38,0.4585,MONITOR_ONLY,EMAIL,ACTED_UPON,RECOVERED,credit_utilization
CUS-10025,39,0.5426,SMS_OUTREACH,APP,SENT,NO_ACTION,utility_payment_delay_days
CUS-10025,42,0.6144,SMS_OUTREACH,SMS,ACTED_UPON,RECOVERED,credit_utilization
CUS-10025,45,0.623,FINANCIAL_COUNSELING,SMS,SENT,PENDING,credit_utilization
CUS-10025,47,0.7237,RM_CALL,APP,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10025,51,0.6189,RESTRUCTURING_OFFER,CALL,DELIVERED,NO_ACTION,lending_upi_count_7d
CUS-10026,2,0.4917,MONITOR_ONLY,SMS,SENT,PENDING,salary_delay_days
CUS-10026,4,0.4103,SMS_OUTREACH,SMS,SENT,PENDING,failed_autodebit_count
CUS-10026,5,0.4193,SMS_OUTREACH,APP,IGNORED,NO_ACTION,utility_payment_delay_days
CUS-10026,10,0.4405,SMS_OUTREACH,APP,SENT,RECOVERED,failed_autodebit_count
CUS-10026,12,0.429,SMS_OUTREACH,CALL,IGNORED,NO_ACTION,credit_utilization
CUS-10026,14,0.5799,FINANCIAL_COUNSELING,EMAIL,ACTED_UPON,RECOVERED,utility_payment_delay_days
CUS-10026,16,0.5425,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,credit_utilization
CUS-10026,17,0.5475,SMS_OUTREACH,APP,IGNORED,PENDING,failed_autodebit_count
CUS-10026,18,0.6952,FINANCIAL_COUNSELING,APP,DELIVERED,NO_ACTION,credit_utilization
CUS-10026,20,0.5267,SMS_OUTREACH,EMAIL,DELIVERED,NO_ACTION,atm_withdrawal_count_7d
CUS-10026,22,0.5268,MONITOR_ONLY,APP,IGNORED,NO_ACTION,gambling_spend_7d
CUS-10026,24,0.6053,SMS_OUTREACH,SMS,SENT,RECOVERED,failed_autodebit_count
CUS-10026,25,0.6266,FINANCIAL_COUNSELING,CALL,OPENED,PENDING,atm_withdrawal_count_7d
CUS-10026,28,0.5704,SMS_OUTREACH,APP,OPENED,PENDING,savings_wow_delta_pct
CUS-10026,29,0.6467,RESTRUCTURING_OFFER,APP,OPENED,PENDING,atm_withdrawal_count_7d
CUS-10026,30,0.4351,MONITOR_ONLY,CALL,ACTED_UPON,RECOVERED,gambling_spend_7d
CUS-10026,31,0.7281,RESTRUCTURING_OFFER,CALL,OPENED,PENDING,lending_upi_count_7d
CUS-10026,32,0.5843,FINANCIAL_COUNSELING,SMS,DELIVERED,PENDING,atm_withdrawal_count_7d
CUS-10026,33,0.6781,RESTRUCTURING_OFFER,EMAIL,OPENED,PENDING,gambling_spend_7d
CUS-10026,34,0.497,SMS_OUTREACH,APP,DELIVERED,NO_ACTION,lending_upi_count_7d
CUS-10026,36,0.667,RESTRUCTURING_OFFER,EMAIL,IGNORED,PENDING,lending_upi_count_7d
CUS-10026,37,0.6171,RESTRUCTURING_OFFER,CALL,IGNORED,PENDING,utility_payment_delay_days
CUS-10026,38,0.5959,SMS_OUTREACH,EMAIL,IGNORED,PENDING,failed_autodebit_count
CUS-10026,39,0.6226,SMS_OUTREACH,SMS,DELIVERED,PENDING,savings_wow_delta_pct
CUS-10026,44,0.6828,SMS_OUTREACH,CALL,IGNORED,NO_ACTION,gambling_spend_7d
CUS-10026,45,0.7703,RESTRUCTURING_OFFER,APP,ACTED_UPON,RECOVERED,credit_utilization
CUS-10026,47,0.6911,RESTRUCTURING_OFFER,CALL,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10026,49,0.7223,RM_CALL,APP,DELIVERED,NO_ACTION,credit_utilization
CUS-10026,51,0.7253,PAYMENT_HOLIDAY,CALL,OPENED,NO_ACTION,failed_autodebit_count
CUS-10026,52,0.7669,RESTRUCTURING_OFFER,EMAIL,OPENED,NO_ACTION,salary_delay_days
CUS-10027,2,0.4461,SMS_OUTREACH,APP,DELIVERED,PENDING,failed_autodebit_count
CUS-10027,6,0.4584,MONITOR_ONLY,CALL,DELIVERED,PENDING,lending_upi_count_7d
CUS-10027,9,0.5123,MONITOR_ONLY,CALL,ACTED_UPON,PENDING,salary_delay_days
CUS-10027,12,0.4034,SMS_OUTREACH,EMAIL,DELIVERED,PENDING,failed_autodebit_count
CUS-10027,14,0.53,SMS_OUTREACH,SMS,IGNORED,NO_ACTION,lending_upi_count_7d
CUS-10027,15,0.4961,MONITOR_ONLY,APP,IGNORED,NO_ACTION,savings_wow_delta_pct
CUS-10027,16,0.6132,FINANCIAL_COUNSELING,SMS,ACTED_UPON,RECOVERED,failed_autodebit_count
CUS-10027,18,0.4898,MONITOR_ONLY,APP,SENT,NO_ACTION,failed_autodebit_count
CUS-10027,19,0.5409,SMS_OUTREACH,APP,ACTED_UPON,RECOVERED,lending_upi_count_7d
CUS-10027,23,0.5356,SMS_OUTREACH,EMAIL,SENT,PENDING,credit_utilization
CUS-10027,27,0.7392,RESTRUCTURING_OFFER,SMS,SENT,PENDING,atm_withdrawal_count_7d
CUS-10027,28,0.6418,RESTRUCTURING_OFFER,APP,ACTED_UPON,RECOVERED,atm_withdrawal_count_7d
CUS-10027,35,0.618,FINANCIAL_COUNSELING,APP,OPENED,NO_ACTION,salary_delay_days
CUS-10027,36,0.6757,FINANCIAL_COUNSELING,APP,ACTED_UPON,PENDING,credit_utilization
CUS-10027,37,0.6219,SMS_OUTREACH,EMAIL,OPENED,NO_ACTION,savings_wow_delta_pct
CUS-10027,39,0.6662,FINANCIAL_COUNSELING,EMAIL,DELIVERED,PENDING,salary_delay_days
CUS-10027,45,0.74,RM_CALL,SMS,OPENED,NO_ACTION,credit_utilization
CUS-10027,46,0.6463,RESTRUCTURING_OFFER,CALL,OPENED,NO_ACTION,credit_utilization
CUS-10027,47,0.644,FINANCIAL_COUNSELING,APP,IGNORED,NO_ACTION,failed_autodebit_count
CUS-10027,49,0.6064,SMS_OUTREACH,SMS,OPENED,NO_ACTION,lending_upi_count_7d
CUS-10032,3,0.4161,MONITOR_ONLY,SMS,DELIVERED,NO_ACTION,failed_autodebit_count
CUS-10032,5,0.4703,MONITOR_ONLY,APP,OPENED,RECOVERED,utility_payment_delay_days
CUS-10032,6,0.4054,SMS_OUTREACH,APP,DELIVERED,PENDING,credit_utilization
CUS-10032,7,0.4167,MONITOR_ONLY,APP,DELIVERED,RECOVERED,credit_utilization
CUS-10032,8,0.4157,MONITOR_ONLY,EMAIL,DELIVERED,RECOVERED,gambling_spend_7d
CUS-10032,9,0.5114,SMS_OUTREACH,CALL,SENT,RECOVERED,salary_delay_days
CUS-10032,11,0.4093,MONITOR_ONLY,APP,DELIVERED,PENDING,failed_autodebit_count
CUS-10032,14,0.5007,SMS_OUTREACH,APP,ACTED_UPON,PENDING,credit_utilization
CUS-10032,16,0.5067,MONITOR_ONLY,CALL,ACTED_UPON,RECOVERED,lending_upi_count_7d
CUS-10032,17,0.5174,MONITOR_ONLY,APP,ACTED_UPON,RECOVERED,credit_utilization
CUS-10032,18,0.4439,SMS_OUTREACH,CALL,OPENED,PENDING,credit_utilization
CUS-10032,20,0.4667,SMS_OUTREACH,EMAIL,ACTED_UPON,RECOVERED,salary_delay_days
CUS-10032,22,0.4178,SMS_OUTREACH,SMS,ACTED_UPON,RECOVERED,atm_withdrawal_count_7d
CUS-10032,23,0.487,MONITOR_ONLY,SMS,SENT,NO_ACTION,savings_wow_delta_pct
CUS-10032,24,0.441,MONITOR_ONLY,CALL,OPENED,RECOVERED,salary_delay_days
CUS-10032,26,0.5671,SMS_OUTREACH,APP,SENT,PENDING,savings_wow_delta_pct
CUS-10032,27,0.5024,MONITOR_ONLY,CALL,DELIVERED,NO_ACTION,utility_payment_delay_days
CUS-10032,29,0.5389,SMS_OUTREACH,CALL,DELIVERED,PENDING,savings_wow_delta_pct
CUS-10032,30,0.667,SMS_OUTREACH,CALL,SENT,PENDING,gambling_spend_7d
CUS-10032,32,0.4734,SMS_OUTREACH,EMAIL,DELIVERED,PENDING,gambling_spend_7d
CUS-10032,35,0.6405,SMS_OUTREACH,SMS,DELIVERED,NO_ACTION,salary_delay_days
CUS-10032,38,0.6999,SMS_OUTREACH,APP,IGNORED,NO_ACTION,salary_delay_days
CUS-10032,40,0.6333,RESTRUCTURING_OFFER,CALL,ACTED_UPON,PENDING,failed_autodebit_count
CUS-10032,42,0.6745,SMS_OUTREACH,APP,ACTED_UPON,RECOVERED,salary_delay_days
